,fileid,cluster,journal,subject
244,"economia.estadao.com.br___noticias_geral,entenda-as-principais-mudancas-propostas-pela-reforma-trabalhista,70001751786.txt",4,estadao,reforma-trabalhista
245,"economia.estadao.com.br___noticias_geral,entenda-os-principais-pontos-do-relatorio-da-previdencia-aprovado-na-comissao-especial,70002905649.txt",6,estadao,reforma-previdencia
246,"economia.estadao.com.br___noticias_geral,feriado-em-dia-util-agora-pode-ser-transferido-ate-para-sabado,70002079997.txt",4,estadao,reforma-trabalhista
247,"economia.estadao.com.br___noticias_geral,governo-recua-na-reta-final-e-senado-conclui-reforma-da-previdencia,70003060782.txt",2,estadao,reforma-previdencia
248,"economia.estadao.com.br___noticias_geral,guedes-diz-que-renuncia-se-reforma-da-previdencia-virar-reforminha,70002841889.txt",2,estadao,reforma-previdencia
249,"economia.estadao.com.br___noticias_geral,hoje-vende-se-peixe-fresco,70001755282.txt",5,estadao,reforma-trabalhista
250,"economia.estadao.com.br___noticias_geral,impacto-da-reforma-e-de-r-860-bilhoes-so-com-cortes-diz-paulo-guedes,70002872552.txt",2,estadao,reforma-previdencia
251,"economia.estadao.com.br___noticias_geral,maia-ameaca-deixar-articulacao-politica-da-previdencia,70002764319.txt",2,estadao,reforma-previdencia
252,"economia.estadao.com.br___noticias_geral,membros-da-comissao-de-reforma-tem-debitos-trabalhistas,70001739113.txt",2,estadao,reforma-trabalhista
253,"economia.estadao.com.br___noticias_geral,novas-regras-da-clt-valorizam-a-justica-do-trabalho-afirma-especialista,70002084456.txt",4,estadao,reforma-trabalhista
254,"economia.estadao.com.br___noticias_geral,o-que-muda-no-novo-texto-de-reforma-da-previdencia,70002900500.txt",6,estadao,reforma-previdencia
255,"economia.estadao.com.br___noticias_geral,os-politicos-tem-de-controlar-100-do-orcamento,70002749472.txt",2,estadao,reforma-previdencia
256,"economia.estadao.com.br___noticias_geral,para-empresarios-nova-lei-moderniza-relacoes-de-trabalho,70001886413.txt",4,estadao,reforma-trabalhista
257,"economia.estadao.com.br___noticias_geral,pdt-ameaca-expulsar-tabata-amaral-caso-vote-a-favor-da-reforma-da-previdencia,70002914754.txt",2,estadao,reforma-previdencia
258,"economia.estadao.com.br___noticias_geral,placar-da-previdencia-ja-conta-com-42-dos-49-votos-para-aprovacao-no-senado,70002921963.txt",2,estadao,reforma-previdencia
259,"economia.estadao.com.br___noticias_geral,quarentena-evita-corte-em-massa-e-recontratacao,70002088771.txt",4,estadao,reforma-trabalhista
260,"economia.estadao.com.br___noticias_geral,quem-perde-com-a-reforma-trabalhista,70002062233.txt",4,estadao,reforma-trabalhista
261,"economia.estadao.com.br___noticias_geral,reforma-da-previdencia-e-aprovada-na-ccj-por-48-votos-a-favor-e-18-contra,70002801858.txt",2,estadao,reforma-previdencia
262,"economia.estadao.com.br___noticias_geral,reforma-da-previdencia-ja-tem-os-votos-necessarios-para-ser-aprovada-no-senado,70002962820.txt",2,estadao,reforma-previdencia
263,"economia.estadao.com.br___noticias_geral,reforma-da-previdencia-nao-poe-fim-a-privilegios-de-algumas-categorias,70001740783.txt",6,estadao,reforma-trabalhista
264,"economia.estadao.com.br___noticias_geral,reforma-da-previdencia-veja-o-que-muda-na-sua-aposentadoria,70002730702.txt",6,estadao,reforma-previdencia
265,"economia.estadao.com.br___noticias_geral,reforma-da-previdencia-veja-propostas-do-governo-bolsonaro,70002707364.txt",6,estadao,reforma-previdencia
266,"economia.estadao.com.br___noticias_geral,reforma-rabalhista-acaba-com-homologacao-na-rescisao-tema-de-30-dos-processos-na-justica,70001777702.txt",4,estadao,reforma-trabalhista
267,"economia.estadao.com.br___noticias_geral,reforma-trabalhista-preve-que-ferias-possam-ser-determinadas-pelo-empregador,70001751524.txt",4,estadao,reforma-trabalhista
268,"economia.estadao.com.br___noticias_geral,reforma-trabalhista-senador-propoe-acabar-com-repasse-ao-sistema-s,70001765381.txt",2,estadao,reforma-trabalhista
269,"economia.estadao.com.br___noticias_geral,reforma-trabalhista-so-afetara-novos-contratos-de-trabalho,70001887523.txt",4,estadao,reforma-trabalhista
270,"economia.estadao.com.br___noticias_geral,reforma-trabalhista-viola-convencoes-internacionais-diz-oit,70001884924.txt",4,estadao,reforma-trabalhista
271,"economia.estadao.com.br___noticias_geral,reforma-vai-tirar-direitos-afirma-ministro-do-tst,70001775411.txt",4,estadao,reforma-trabalhista
272,"economia.estadao.com.br___noticias_geral,retomada-da-confianca-na-economia-foi-a-aposta-do-primeiro-ano-de-temer,70001775167.txt",2,estadao,reforma-trabalhista
273,"economia.estadao.com.br___noticias_geral,senado-adia-votacao-da-reforma-da-previdencia-em-uma-semana,70002969253.txt",2,estadao,reforma-previdencia
274,"economia.estadao.com.br___noticias_geral,senado-aprova-pec-paralela-que-inclui-estados-e-municipios-na-reforma-da-previdencia,70003078873.txt",2,estadao,reforma-previdencia
275,"economia.estadao.com.br___noticias_geral,senado-aprova-reforma-trabalhista,70001886124.txt",2,estadao,reforma-trabalhista
276,"economia.estadao.com.br___noticias_geral,senadores-batem-boca-quase-se-agridem-em-sessao-sobre-reforma-trabalhista,70001809109.txt",2,estadao,reforma-trabalhista
277,"economia.estadao.com.br___noticias_geral,servidores-publicos-querem-barrar-reforma-da-previdencia-na-ccj,70002776083.txt",2,estadao,reforma-previdencia
278,"economia.estadao.com.br___noticias_geral,sou-favoravel-a-reforma-da-previdencia-com-alguns-ajustes-diz-presidente-da-comissao-especial,70002805225.txt",2,estadao,reforma-previdencia
279,"economia.estadao.com.br___noticias_geral,suspensao-do-brasil-do-mercosul-em-caso-de-impeachment-pode-ser-estudada--diz-chanceler-argentina,10000022460.txt",5,estadao,impeachment-dilma
280,"economia.estadao.com.br___noticias_geral,temer-sanciona-terceirizacao-com-vetos,70001722268.txt",4,estadao,reforma-trabalhista
281,"economia.estadao.com.br___noticias_geral,trabalhador-e-condenado-apos-conduta-em-processo-ser-considerada-ma-fe,70002082851.txt",4,estadao,reforma-trabalhista
282,"economia.estadao.com.br___noticias_geral,veja-a-proposta-de-reforma-da-previdencia-que-os-deputados-votam-hoje,70002915751.txt",6,estadao,reforma-previdencia
283,"economia.estadao.com.br___noticias_geral,veja-as-diferencas-entre-o-texto-da-reforma-da-previdencia-da-camara-e-do-senado,70002984997.txt",6,estadao,reforma-previdencia
284,"educacao.estadao.com.br___noticias_geral,reforma-trabalhista-ja-afeta-a-faculdade,70001936390.txt",4,estadao,reforma-trabalhista
285,epoca.globo.com___a-reforma-nao-pode-nao-deve-ser-mais-adiada-diz-nelson-barbosa-23687128.txt,6,epoca,reforma-previdencia
286,epoca.globo.com___a-repercussao-internacional-da-libertacao-do-ex-presidente-lula-24071576.txt,5,epoca,soltura-lula
287,epoca.globo.com___agosto-a-data-limite-para-aprovar-reforma-da-previdencia-23700025.txt,2,epoca,reforma-previdencia
288,epoca.globo.com___brasil_abstencao-de-frota-em-votacao-da-previdencia-foi-recado-para-governo-23859976.txt,2,epoca,reforma-previdencia
289,epoca.globo.com___brasil_lula-diz-querer-bernie-sanders-como-presidente-dos-eua-24071562.txt,5,epoca,soltura-lula
290,epoca.globo.com___brasil_lula-ganhou-mais-de-260-mil-seguidores-no-twitter-ao-sair-da-prisao-24103564.txt,5,epoca,soltura-lula
291,epoca.globo.com___brasil_nao-se-assustem-se-alguem-pedir-ai-5-diz-guedes-sobre-lula-chamar-povo-pra-rua-24100827.txt,5,epoca,soltura-lula
292,epoca.globo.com___brasil_os-planos-de-lula-ex-presidente-quer-viajar-pelo-brasil-reorganizar-oposicao-ao-governo-24069866.txt,5,epoca,soltura-lula
293,epoca.globo.com___brasil_reforma-da-previdencia-aprovada-sob-pressao-ultimatos-de-maia-23798316.txt,2,epoca,reforma-previdencia
294,epoca.globo.com___brasil_soltura-de-lula-causara-uniao-em-torno-do-antipetismo-diz-eduardo-bolsonaro-24072435.txt,5,epoca,soltura-lula
295,epoca.globo.com___brasil_tabata-esta-sendo-tratada-de-forma-imoral-por-pdt-diz-felipe-rigoni-23811665.txt,2,epoca,reforma-previdencia
296,epoca.globo.com___brasil_vazamento-de-dialogos-mortes-na-familia-entrevistas-que-aconteceu-com-lula-durante-tempo-na-prisao-24072124.txt,3,epoca,soltura-lula
297,epoca.globo.com___colunas-e-blogs_blog-do-fucs_noticia_2015_12_fachin-o-impeachment-e-goleada-da-oposicao-no-stf.html.txt,1,epoca,impeachment-dilma
298,epoca.globo.com___dois-tercos-dos-brasileiros-acham-reforma-da-previdencia-necessaria-segundo-pesquisa-23656847.txt,5,epoca,reforma-previdencia
299,epoca.globo.com___economia_noticia_2017_03_terceirizacao-cria-bons-empregos.html.txt,4,epoca,reforma-trabalhista
300,epoca.globo.com___economia_noticia_2017_04_reforma-trabalhista-moderniza-lei-e-facilita-criar-empregos-mas-deixa-lacuna.html.txt,4,epoca,reforma-trabalhista
301,epoca.globo.com___economia_noticia_2017_04_reformas-propostas-por-temer-prejudicam-os-pobres-nao.html.txt,2,epoca,reforma-trabalhista
302,epoca.globo.com___economia_noticia_2017_11_reforma-trabalhista-entra-em-vigor-os-envolvidos-preparam-se-para-uma-batalha.html.txt,4,epoca,reforma-trabalhista
303,epoca.globo.com___economia_os-proximos-passos-da-agenda-de-paulo-guedes-23782828.txt,2,epoca,reforma-previdencia
304,epoca.globo.com___expresso_pt-compara-lula-mandela-22898699.txt,5,epoca,prisao-lula
305,epoca.globo.com___fas-da-corrupcao-socialista-em-todo-mundo-estao-comemorando-libertacao-de-lula-diz-ernesto-araujo-24073181.txt,5,epoca,soltura-lula
306,epoca.globo.com___governadores-de-sete-estados-anunciam-apoio-reforma-da-previdencia-23627081.txt,5,epoca,reforma-previdencia
307,epoca.globo.com___guilherme-amado_advogado-se-reunira-de-manha-com-lula-para-discutir-soltura-1-24068992.txt,5,epoca,soltura-lula
308,epoca.globo.com___guilherme-amado_eduardo-bolsonaro-culpadecisao-do-stf-soltura-de-lula-por-alta-do-dolar-1-24108998.txt,5,epoca,soltura-lula
309,epoca.globo.com___guilherme-amado_em-artigo-no-washington-post-lula-ataca-bolsonaro-moro-24092666.txt,5,epoca,soltura-lula
310,epoca.globo.com___guilherme-amado_fhc-torce-por-lula-conciliador-afirma-estar-disposto-ao-dialogo-1-24083245.txt,5,epoca,soltura-lula
311,epoca.globo.com___guilherme-amado_lula-a-agua-no-chope-da-terceira-via-24082838.txt,5,epoca,soltura-lula
312,epoca.globo.com___guilherme-amado_lula-encontrara-viuva-de-eduardo-campos-hoje-24085447.txt,5,epoca,soltura-lula
313,epoca.globo.com___guilherme-amado_primeiros-beneficiados-por-fim-da-prisao-em-segunda-instancia-foram-criminosos-do-colarinho-branco-24071935.txt,5,epoca,soltura-lula
314,epoca.globo.com___inelegivel-lula-sera-megafone-da-oposicao-bolsonaro-dizem-petistas-24073197.txt,3,epoca,soltura-lula
315,epoca.globo.com___merchandising-da-previdencia-no-programa-do-ratinho-custou-268-mil-23715140.txt,5,epoca,reforma-previdencia
316,epoca.globo.com___novos-episodios-na-briga-entre-moro-maia-ameacam-ate-reforma-da-previdencia-23542859.txt,2,epoca,reforma-previdencia
317,epoca.globo.com___o-que-ja-mudou-o-que-ainda-deve-mudar-na-reforma-da-previdencia-23617963.txt,6,epoca,reforma-previdencia
318,epoca.globo.com___politica_expresso_noticia_2017_04_presidentes-das-centrais-sindicais-comemoram-uniao-na-greve.html.txt,5,epoca,reforma-trabalhista
319,epoca.globo.com___politica_expresso_noticia_2017_06_joesley-batista-estava-desesperado-quando-obteve-delacao.html.txt,5,epoca,afastamento-aecio
320,epoca.globo.com___politica_expresso_noticia_2017_07_novo-presidente-da-juventude-do-psdb-e-alinhado-com-aecio-neves.html.txt,0,epoca,afastamento-aecio
321,epoca.globo.com___politica_expresso_noticia_2017_07_reencontro-de-aecio-neves-e-randolfe-rodrigues-no-senado-causa-expectativa.html.txt,0,epoca,afastamento-aecio
322,epoca.globo.com___politica_expresso_noticia_2017_10_aecio-neves-envia-carta-senadores-em-que-pede-apoio-para-permanecer-no-cargo.html.txt,0,epoca,afastamento-aecio
323,epoca.globo.com___politica_expresso_noticia_2018_03_advogado-de-lula-dispensa-ajuda-de-terceiros-interessados-em-livrar-o-ex-presidente-da-prisao.html.txt,3,epoca,prisao-lula
324,epoca.globo.com___politica_expresso_noticia_2018_03_defesa-afirma-que-o-habeas-corpus-de-palocci-e-mais-urgente-que-o-de-lula.html.txt,3,epoca,prisao-lula
325,epoca.globo.com___politica_expresso_noticia_2018_04_gritos-de-lula-ladrao-e-deixa-ele-em-paz-sao-ouvidos-em-frente-ao-predio-do-ex-presidente.html.txt,5,epoca,prisao-lula
326,epoca.globo.com___politica_expresso_noticia_2018_04_moro-fica-aliviado-com-o-desfecho-sem-violencia-da-prisao-de-lula.html.txt,5,epoca,prisao-lula
327,epoca.globo.com___politica_expresso_noticia_2018_04_policia-federal-pode-acionar-dois-grupos-especiais-caso-lula-nao-se-entregue.html.txt,5,epoca,prisao-lula
328,epoca.globo.com___politica_expresso_noticia_2018_04_por-que-felix-fischer-negou-habeas-corpus-lula.html.txt,3,epoca,prisao-lula
329,epoca.globo.com___politica_expresso_noticia_2018_04_tribunal-afirma-que-defesa-de-lula-nao-deveria-querer-reabrir-materia-superada.html.txt,3,epoca,prisao-lula
330,epoca.globo.com___politica_lava-jato_noticia_2017_05_provas-que-complicam-vida-de-aecio-neves.html.txt,0,epoca,afastamento-aecio
331,epoca.globo.com___politica_noticia_2017_05_acoes-controladas-nova-arma-da-lava-jato-que-enquadrou-temer-e-aecio.html.txt,0,epoca,afastamento-aecio
332,epoca.globo.com___politica_noticia_2017_05_aecio-neves-afastado-do-senado-e-ficou-barato.html.txt,0,epoca,afastamento-aecio
333,epoca.globo.com___politica_noticia_2017_05_nossa-opiniao-reforma-trabalhista-e-seus-pontos-fracos.html.txt,4,epoca,reforma-trabalhista
334,epoca.globo.com___politica_noticia_2017_07_reforma-trabalhista-e-do-pais-e-nao-de-temer-na-visao-que-avanca-no-congresso.html.txt,2,epoca,reforma-trabalhista
335,epoca.globo.com___politica_noticia_2017_08_exclusivo-malas-de-dinheiro-da-jbs-destinadas-temer-e-aecio.html.txt,0,epoca,afastamento-aecio
336,epoca.globo.com___politica_noticia_2017_10_nao-e-apenas-por-aecio-neves.html.txt,0,epoca,afastamento-aecio
337,epoca.globo.com___politica_noticia_2018_03_o-pt-nas-maos-da-presidente-em-caso-de-prisao-de-lula.html.txt,5,epoca,prisao-lula
338,epoca.globo.com___politica_noticia_2018_04_como-rendicao-de-lula-foi-negociada.html.txt,3,epoca,prisao-lula
339,epoca.globo.com___politica_noticia_2018_04_lula-soltou-o-monstro-do-odio.html.txt,5,epoca,prisao-lula
340,epoca.globo.com___politica_noticia_2018_04_o-habeas-corpus-de-lula-no-stf-e-batalha-pela-narrativa-digital.html.txt,5,epoca,prisao-lula
341,epoca.globo.com___politica_noticia_2018_04_o-que-iminente-prisao-de-lula-provoca-no-cenario-eleitoral.html.txt,5,epoca,prisao-lula
342,epoca.globo.com___politica_noticia_2018_04_por-lula-e-por-si-mesmo.html.txt,5,epoca,prisao-lula
343,epoca.globo.com___politica_noticia_2018_07_trombadas-e-ciumes-advogados-de-lula-divergem-em-relacao-estrategia-de-defesa-do-petista.html.txt,3,epoca,prisao-lula
344,epoca.globo.com___reforma-da-previdencia-ambiciosa-diz-economista-chefe-do-itau-23467954.txt,2,epoca,reforma-previdencia
345,epoca.globo.com___sem-guedes-aprovacao-da-reforma-da-previdencia-so-aconteceria-em-2020-diz-economista-23555544.txt,2,epoca,reforma-previdencia
346,epoca.globo.com___sociedade_ruth-de-aquino_noticia_2017_04_o-direito-de-parar-e-o-direito-de-trabalhar.html.txt,4,epoca,reforma-trabalhista
347,epoca.globo.com___tempo_especial-impeachment_noticia_2016_04_lula-temer-sabe-que-estao-fazendo-golpe.html.txt,5,epoca,impeachment-dilma
348,epoca.globo.com___tempo_especial-impeachment_noticia_2016_04_pedaladas-sao-motivo-suficiente-para-o-impeachment-nao.html.txt,1,epoca,impeachment-dilma
349,epoca.globo.com___tempo_especial-impeachment_noticia_2016_08_o-ultimo-toma-la-da-ca-de-dilma.html.txt,1,epoca,impeachment-dilma
350,epoca.globo.com___tempo_especial-impeachment_noticia_2016_08_pedaladas-verbais-de-dilma-no-senado.html.txt,1,epoca,impeachment-dilma
351,epoca.globo.com___tempo_especial-impeachment_noticia_2016_09_como-foi-costurado-o-acordao-para-salvar-os-alvos-da-lava-jato.html.txt,1,epoca,impeachment-dilma
352,epoca.globo.com___tempo_expresso_noticia_2016_03_advogados-petistas-classificam-pedido-de-impeachment-da-oab-como-parcial.html.txt,0,epoca,impeachment-dilma
353,epoca.globo.com___tempo_expresso_noticia_2016_04_depois-de-orar-com-dilma-deputado-decide-votar-contra-impeachment.html.txt,1,epoca,impeachment-dilma
354,epoca.globo.com___tempo_expresso_noticia_2016_04_petistas-ja-nao-querem-que-stf-autorize-lula-virar-ministro-da-casa-civil.html.txt,5,epoca,impeachment-dilma
355,epoca.globo.com___tempo_expresso_noticia_2016_04_secretario-de-governador-do-pt-trai-chefe-e-vota-pelo-impeachment.html.txt,1,epoca,impeachment-dilma
356,epoca.globo.com___tempo_expresso_noticia_2016_04_senador-indicado-para-presidir-impeachment-e-suplente-e-um-dos-mais-ricos-do-congresso.html.txt,1,epoca,impeachment-dilma
357,epoca.globo.com___tempo_noticia_2015_12_como-funciona-o-processo-de-impeachment-de-dilma.html.txt,1,epoca,impeachment-dilma
358,epoca.globo.com___tempo_noticia_2015_12_diferencas-entre-processos-de-impeachment-de-fernando-collor-e-dilma-rousseff.html.txt,1,epoca,impeachment-dilma
359,epoca.globo.com___tempo_noticia_2015_12_em-sao-paulo-protesto-comeca-com-musica-classica.html.txt,1,epoca,impeachment-dilma
360,epoca.globo.com___tempo_noticia_2015_12_manifestantes-saem-ruas-em-protesto-neste-domingo.html.txt,5,epoca,impeachment-dilma
361,epoca.globo.com___tempo_noticia_2015_12_o-que-diz-o-pedido-de-helio-bicudo-para-o-impeachment-da-presidente-dilma-rousseff.html.txt,1,epoca,impeachment-dilma
362,epoca.globo.com___tempo_noticia_2015_12_prefeitos-de-14-cidades-assinam-carta-em-repudio-impeachment-de-dilma.html.txt,1,epoca,impeachment-dilma
363,epoca.globo.com___tempo_noticia_2015_12_tucanos-discursam-no-carro-de-som-do-vem-pra-rua.html.txt,1,epoca,impeachment-dilma
364,epoca.globo.com___tempo_noticia_2016_03_audios-complicam-dilma-e-lula-acompanhe.html.txt,5,epoca,impeachment-dilma
365,epoca.globo.com___tempo_noticia_2016_03_manifestacoes-de-13-de-marco-em-todo-o-brasil-acompanhe.html.txt,5,epoca,impeachment-dilma
366,epoca.globo.com___tempo_noticia_2016_03_pmdb-considera-impeachment-de-dilma-inevitavel.html.txt,1,epoca,impeachment-dilma
