url,subject,journal
http://www1.folha.uol.com.br/mercado/2017/08/1906655-empresas-buscam-substituir-mao-de-obra-por-terceirizados-e-autonomos.shtml,reforma-trabalhista,folha
http://www1.folha.uol.com.br/mercado/2017/04/1878784-74-das-industrias-de-sp-sabe-pouco-ou-nada-sobre-reforma-trabalhista.shtml,reforma-trabalhista,folha
http://www1.folha.uol.com.br/mercado/2017/11/1934757-vamos-colocar-a-lei-em-pratica-imediatamente-diz-dono-da-riachuelo.shtml,reforma-trabalhista,folha
http://www1.folha.uol.com.br/mercado/2017/07/1900487-para-empresario-reforma-vai-reduzir-acoes-sindicato-ve-queda-de-salarios.shtml,reforma-trabalhista,folha
http://www1.folha.uol.com.br/mercado/2017/06/1893991-reforma-trabalhista-vai-por-sindicatos-em-guerra-diz-lider-de-metalurgicos.shtml,reforma-trabalhista,folha
https://www1.folha.uol.com.br/mercado/2017/11/1934569-o-que-muda-com-a-nova-lei-trabalhista.shtml,reforma-trabalhista,folha
http://www1.folha.uol.com.br/mercado/2017/05/1887149-empresarios-elevam-pressao-por-reformas-previdenciaria-e-trabalhista.shtml,reforma-trabalhista,folha
http://www1.folha.uol.com.br/mercado/2017/11/1937585-nova-reforma-da-previdencia-e-black-friday-de-direitos-diz-forca.shtml,reforma-trabalhista,folha
http://www1.folha.uol.com.br/poder/2017/05/1886829-aliados-ja-elaboram-planos-para-a-sucessao-de-temer.shtml,reforma-trabalhista,folha
http://www1.folha.uol.com.br/mercado/2017/05/1881383-economia-nao-depende-so-da-reforma-previdencia-diz-fhc.shtml,reforma-trabalhista,folha
http://www1.folha.uol.com.br/mercado/2017/05/1888611-reforma-trabalhista-sera-aprovada-no-senado-nesta-semana-diz-ministro.shtml,reforma-trabalhista,folha
http://www1.folha.uol.com.br/mercado/2017/11/1934725-veja-as-principais-mudancas-de-leis-trabalhistas-desde-a-criacao-da-clt.shtml,reforma-trabalhista,folha
http://www1.folha.uol.com.br/mercado/2017/10/1928587-empresas-mostram-receio-em-adotar-mudancas-da-reforma-trabalhista.shtml,reforma-trabalhista,folha
http://www1.folha.uol.com.br/mercado/2017/07/1903057-com-reforma-trabalhador-pode-ter-que-pagar-custos-de-processos-atuais.shtml,reforma-trabalhista,folha
http://www1.folha.uol.com.br/mercado/2017/07/1900499-maia-vai-barrar-medida-provisoria-de-temer-que-ajusta-reforma-trabalhista.shtml,reforma-trabalhista,folha
http://www1.folha.uol.com.br/mercado/2017/06/1890098-reforma-ameaca-aposentadoria-dos-menos-escolarizados.shtml,reforma-trabalhista,folha
https://veja.abril.com.br/economia/camara-aprova-texto-base-da-reforma-trabalhista-veja-o-que-muda/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/o-que-muda-com-a-aprovacao-da-reforma-trabalhista/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/para-idealizador-reforma-trabalhista-cria-oportunidades/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/reforma-trabalhista-veja-o-que-muda-com-a-medida-provisoria/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/votacao-reforma-trabalhista-senado-ao-vivo/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/previdencia-sindicatos-convocam-greve-geral-para-quarta-feira/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/reforma-trabalhista-entra-em-vigor-no-dia-11-veja-o-que-muda/,reforma-trabalhista,veja
https://veja.abril.com.br/brasil/reves-na-reforma-trabalhista-e-duro-golpe-para-um-temer-nas-cordas/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/camara-rejeita-pedido-de-urgencia-para-reforma-trabalhista/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/reforma-trabalhista-vai-propor-mudancas-em-100-pontos-da-clt/,reforma-trabalhista,veja
https://veja.abril.com.br/politica/brasil-em-reforma/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/maia-se-reune-com-centrais-sindicais-sobre-reforma-da-previdencia/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/tire-suas-duvidas-sobre-10-pontos-da-reforma-trabalhista/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/juiz-usa-reforma-para-condenar-trabalhador-a-pagar-processo/,reforma-trabalhista,veja
https://veja.abril.com.br/mundo/apesar-de-protestos-macron-assina-reforma-trabalhista-na-franca/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/temer-sanciona-reforma-trabalhista-sem-falar-em-vetos/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/como-a-reforma-trabalhista-altera-negociacoes-com-patroes/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/centrais-sindicais-farao-paralisacao-na-sexta-contra-reformas/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/reforma-empresas-ja-oferecem-vagas-previstas-em-nova-lei/,reforma-trabalhista,veja
https://veja.abril.com.br/blog/rio-grande-do-sul/maia-critica-uso-de-mps-por-temer-instrumento-autoritario/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/muito-vai-se-falar-de-nova-lei-trabalhista-diz-temer/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/pilotos-e-comissarios-aprovam-estado-de-greve-contra-reformas/,reforma-trabalhista,veja
https://veja.abril.com.br/brasil/o-dilema-do-psdb-ficar-ou-nao-ao-lado-de-temer/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/reforma-homologacao-da-rescisao-deixa-de-ser-feita-em-sindicatos/,reforma-trabalhista,veja
https://veja.abril.com.br/blog/mailson-da-nobrega/juizes-e-procuradores-do-trabalho-agem-como-no-seculo-xv/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/globais-protestam-contra-reforma-trabalhista-no-instagram/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/greve-geral-trt-proibe-paralisacao-total-de-metro-e-onibus-em-sp/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/reforma-nao-acaba-com-demissao-sem-justa-causa/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/reforma-preve-que-ferias-possam-ser-determinadas-pelo-empregador/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/empresas-criam-grupos-para-discutir-adocao-de-reforma-trabalhista/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/nao-ha-data-para-votacao-da-reforma-da-previdencia-diz-maia/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/relator-reduz-idade-de-aposentadoria-para-agente-penitenciario/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/reforma-maiores-de-50-anos-poderao-parcelar-ferias/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/centrais-sindicais-querem-regulamentar-contribuicao-assistencial/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/reforma-trabalhista-o-que-muda-nas-acoes-trabalhistas/,reforma-trabalhista,veja
https://veja.abril.com.br/cultura/sbt-deixa-de-exibir-chamadas-simpaticas-a-reformas-de-temer/,reforma-trabalhista,veja
https://veja.abril.com.br/brasil/lula-diz-que-golpe-mira-conquistas-sociais-e-pede-povo-na-rua/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/reforma-trabalhista-como-fica-a-demissao-consensual/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/reforma-trabalhista-lg-quer-modificar-contratos-dos-funcionarios/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/reforma-trabalhista-reduzira-desemprego-em-15-milhao-diz-itau/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/greve-geral-aeroporto-de-congonhas-funciona-normalmente/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/demissao-consensual-nao-da-direito-a-seguro-desemprego/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/sem-imposto-sindicato-ameaca-cortar-servico-a-associados/,reforma-trabalhista,veja
https://veja.abril.com.br/brasil/feriado-em-dia-util-pode-ser-transferido-para-sabado/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/forca-busca-apoio-para-criar-substituto-do-imposto-sindical/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/como-fica-a-folga-de-feriado-apos-a-reforma-tire-suas-duvidas/,reforma-trabalhista,veja
https://veja.abril.com.br/economia/reforma-permite-contratacao-de-funcionario-por-r-426-a-hora/,reforma-trabalhista,veja
"https://economia.estadao.com.br/noticias/geral,senado-aprova-reforma-trabalhista,70001886124",reforma-trabalhista,estadao
https://politica.estadao.com.br/blogs/fausto-macedo/nova-lei-trabalhista-dia-11-saiba-quais-sao-as-principais-mudancas/,reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,reforma-trabalhista-so-afetara-novos-contratos-de-trabalho,70001887523",reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,senadores-batem-boca-quase-se-agridem-em-sessao-sobre-reforma-trabalhista,70001809109",reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,em-comissao-e-adiada-mas-deve-ir-a-plenario-este-mes,70001831351",reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,reforma-trabalhista-viola-convencoes-internacionais-diz-oit,70001884924",reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,reforma-trabalhista-preve-que-ferias-possam-ser-determinadas-pelo-empregador,70001751524",reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,derrota-na-cas-significa-que-governo-nao-conseguiu-articular-senadores-diz-relator,70001851120",reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,reforma-vai-tirar-direitos-afirma-ministro-do-tst,70001775411",reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,quem-perde-com-a-reforma-trabalhista,70002062233",reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,com-a-reforma-trabalhista-talvez-a-gente-nao-precise-de-5-mil-juizes-do-trabalho-diz-maia,70002090941",reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,com-nova-lei-trabalhador-intermitente-pode-ficar-sem-beneficios-do-inss,70002085933",reforma-trabalhista,estadao
"https://opiniao.estadao.com.br/noticias/geral,a-reforma-trabalhista,70002034201",reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,trabalhador-e-condenado-apos-conduta-em-processo-ser-considerada-ma-fe,70002082851",reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,apos-se-posicionar-contra-reformas-psb-muda-orientacao-e-libera-bancada,70001751338",reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,reforma-da-previdencia-nao-poe-fim-a-privilegios-de-algumas-categorias,70001740783",reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,novas-regras-da-clt-valorizam-a-justica-do-trabalho-afirma-especialista,70002084456",reforma-trabalhista,estadao
"https://educacao.estadao.com.br/noticias/geral,reforma-trabalhista-ja-afeta-a-faculdade,70001936390",reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,feriado-em-dia-util-agora-pode-ser-transferido-ate-para-sabado,70002079997",reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,retomada-da-confianca-na-economia-foi-a-aposta-do-primeiro-ano-de-temer,70001775167",reforma-trabalhista,estadao
"https://politica.estadao.com.br/noticias/geral,veja-as-principais-propostas-de-reforma-politica-na-camara,70001726474",reforma-trabalhista,estadao
https://politica.estadao.com.br/blogs/blog-do-fucs/carlos-langoni/,reforma-trabalhista,estadao
"https://politica.estadao.com.br/noticias/geral,meu-principal-objetivo-e-combater-o-desemprego,70001779781",reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,entenda-as-principais-mudancas-propostas-pela-reforma-trabalhista,70001751786",reforma-trabalhista,estadao
"https://economia.estadao.com.br/galerias/geral,veja-as-5-profissoes-mais-afetadas-pela-reforma-trabalhista,35019",reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,reforma-trabalhista-senador-propoe-acabar-com-repasse-ao-sistema-s,70001765381",reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,para-empresarios-nova-lei-moderniza-relacoes-de-trabalho,70001886413",reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,com-nova-lei-hospital-de-sp-elimina-folga-para-quem-trabalhar-no-feriado,70002079921",reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,com-regra-de-trabalho-intermitente-empregado-corre-risco-de-ter-de-pagar-para-trabalhar,70002099195",reforma-trabalhista,estadao
"https://opiniao.estadao.com.br/noticias/geral,sindicalismo-preguicoso,70002074379",reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,reforma-rabalhista-acaba-com-homologacao-na-rescisao-tema-de-30-dos-processos-na-justica,70001777702",reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,a-caixa-preta-do-sistema-s,70001779709",reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,temer-sanciona-terceirizacao-com-vetos,70001722268",reforma-trabalhista,estadao
https://economia.estadao.com.br/blogs/o-seguro-morreu-de-velho/o-papel-dos-sindicatos-apos-a-reforma-trabalhista/,reforma-trabalhista,estadao
https://politica.estadao.com.br/blogs/fausto-macedo/trabalhadores-nao-perdem-direitos-com-a-nova-lei-afirmam-especialistas/,reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,apos-reforma-trabalhista-sindicatos-demitem-para-sobreviver,70002097236",reforma-trabalhista,estadao
"https://sao-paulo.estadao.com.br/noticias/geral,sindicato-dos-metroviarios-de-sao-paulo-aderem-a-greve-do-dia-30,70001864015",reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,quarentena-evita-corte-em-massa-e-recontratacao,70002088771",reforma-trabalhista,estadao
"https://politica.estadao.com.br/noticias/geral,manuela-davila-diz-que-se-chegar-a-presidencia-vai-propor-revogacao-da-reforma-trabalhista,70002088558",reforma-trabalhista,estadao
https://politica.estadao.com.br/blogs/coluna-do-estadao/por-reforma-governo-suspendeu-audiencias/,reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,centrais-sindicais-preparam-greve-geral-para-o-proximo-dia-28,70001747437",reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,a-polarizacao-de-volta-nas-redes-sociais,70001753622",reforma-trabalhista,estadao
"https://politica.estadao.com.br/noticias/geral,lider-do-governo-juca-assina-documento-de-apoio-a-renan,70001762444",reforma-trabalhista,estadao
https://politica.estadao.com.br/blogs/coluna-do-estadao/governo-vai-apoiar-fim-do-imposto-sindical/,reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,membros-da-comissao-de-reforma-tem-debitos-trabalhistas,70001739113",reforma-trabalhista,estadao
https://politica.estadao.com.br/blogs/coluna-do-estadao/meirelles-questiona-maia-sobre-possibilidade-de-aprovar-reforma-da-previdencia/,reforma-trabalhista,estadao
"https://economia.estadao.com.br/noticias/geral,hoje-vende-se-peixe-fresco,70001755282",reforma-trabalhista,estadao
https://istoe.com.br/juca-garante-mudancas-prometidas-pelo-governo-na-reforma-trabalhista/,reforma-trabalhista,istoe
https://www.istoedinheiro.com.br/entenda-quais-principais-mudancas-na-reforma-trabalhista-proposta-pelo-governo/,reforma-trabalhista,istoe
https://istoe.com.br/governo-vai-ganhar-no-plenario-diz-temer-sobre-reforma-trabalhista/,reforma-trabalhista,istoe
https://istoe.com.br/renan-e-juca-divergem-sobre-reforma-trabalhista/,reforma-trabalhista,istoe
https://istoe.com.br/reforma-trabalhista-veja-ponto-a-ponto-como-ficou-a-lei-aprovada-pelo-congresso/,reforma-trabalhista,istoe
https://istoe.com.br/maia-diz-que-pretende-concluir-votacao-de-reforma-trabalhista-ate-quinta/,reforma-trabalhista,istoe
https://istoe.com.br/governo-consegue-aprovar-urgencia-para-reforma-trabalhista/,reforma-trabalhista,istoe
https://istoe.com.br/comissao-do-senado-aprova-relatorio-da-reforma-trabalhista/,reforma-trabalhista,istoe
https://istoe.com.br/senado-aprova-urgencia-de-reforma-trabalhista/,reforma-trabalhista,istoe
https://www.istoedinheiro.com.br/temer-e-ministros-fazem-balanco-da-reforma-trabalhista-diz-aguinaldo/,reforma-trabalhista,istoe
https://istoe.com.br/temer-e-renan-avancam-em-entendimento-sobre-a-reforma-trabalhista/,reforma-trabalhista,istoe
https://istoe.com.br/juca-defende-mudancas-na-reforma-trabalhista-via-mp/,reforma-trabalhista,istoe
https://istoe.com.br/presidente-da-camara-garante-que-aprovacao-da-reforma-trabalhista-sera-em-abril/,reforma-trabalhista,istoe
https://istoe.com.br/renan-recebe-centrais-sindicais-e-oposicao-para-debater-reforma-trabalhista/,reforma-trabalhista,istoe
https://istoe.com.br/camara-retoma-discussoes-sobre-reformas-trabalhista-e-da-previdencia/,reforma-trabalhista,istoe
https://istoe.com.br/meirelles-urgencia-da-reforma-trabalhista-e-fato-foco-agora-e-previdencia/,reforma-trabalhista,istoe
https://istoe.com.br/temer-reforma-trabalhista-trara-inumeras-vantagens-a-quem-nao-tinha-direitos/,reforma-trabalhista,istoe
https://www.istoedinheiro.com.br/comissao-do-senado-volta-a-discutir-reforma-trabalhista-acompanhe-ao-vivo/,reforma-trabalhista,istoe
https://istoe.com.br/reforma-trabalhista-deve-ser-votada-na-camara-ate-o-fim-de-abril-diz-relator/,reforma-trabalhista,istoe
https://istoe.com.br/psdb-quer-relatorio-unico-para-as-3-comissoes-da-reforma-trabalhista-no-senado/,reforma-trabalhista,istoe
https://istoe.com.br/temer-pede-mesmo-grau-de-engajamento-no-senado-para-reforma-trabalhista/,reforma-trabalhista,istoe
https://istoe.com.br/meirelles-preve-apresentacao-da-proposta-da-reforma-tributaria-no-2o-semestre/,reforma-trabalhista,istoe
https://istoe.com.br/meirelles-previsao-e-reforma-trabalhista-previdencia-e-tributaria-em-seguida/,reforma-trabalhista,istoe
https://www.istoedinheiro.com.br/com-flexibilizacao-de-varios-pontos-da-clt-reforma-trabalhista-divide-opinioes/,reforma-trabalhista,istoe
https://istoe.com.br/meirelles-nova-era-em-relacoes-de-trabalho-trara-mais-produtividade-e-empregos/,reforma-trabalhista,istoe
https://www.istoedinheiro.com.br/milhares-tomam-a-paulista-contra-reformas-trabalhistas-e-da-previdencia/,reforma-trabalhista,istoe
https://istoe.com.br/relator-defende-debate-da-reforma-trabalhista-pelo-plenario-da-camara/,reforma-trabalhista,istoe
https://www.istoedinheiro.com.br/renan-critica-reforma-trabalhista-enquanto-base-da-camara-tenta-vitoria/,reforma-trabalhista,istoe
https://www.istoedinheiro.com.br/relatorio-da-reforma-trabalhista-fica-pronto-neste-mes/,reforma-trabalhista,istoe
https://istoe.com.br/afilhados-de-deputados-contrarios-a-reforma-trabalhista-comecam-a-ser-exonerados/,reforma-trabalhista,istoe
https://www.istoedinheiro.com.br/em-pronunciamento-ministro-diz-que-reforma-trabalhista-consolida-direitos/,reforma-trabalhista,istoe
https://istoe.com.br/lider-do-dem-na-camara-defende-que-governo-priorize-reforma-trabalhista/,reforma-trabalhista,istoe
https://istoe.com.br/manifestantes-protestam-contra-reforma-trabalhista/,reforma-trabalhista,istoe
https://istoe.com.br/ministro-diz-que-reforma-trabalhista-pode-tirar-45-milhoes-da-informalidade/,reforma-trabalhista,istoe
https://www.istoedinheiro.com.br/ministros-reassumem-pastas-apos-votacao-da-reforma-trabalhista/,reforma-trabalhista,istoe
https://www.istoedinheiro.com.br/oposicao-tenta-mudar-reforma-trabalhista/,reforma-trabalhista,istoe
https://istoe.com.br/com-comissoes-funcionando-camara-debate-reformas-trabalhista-e-da-previdencia/,reforma-trabalhista,istoe
https://istoe.com.br/mp-que-altera-reforma-trabalhista-deve-sair-em-outubro-diz-presidente-da-ugt/,reforma-trabalhista,istoe
https://istoe.com.br/temer-reconhece-que-ha-excessos-na-reforma-trabalhista-afirma-renan/,reforma-trabalhista,istoe
https://www.istoedinheiro.com.br/reforma-trabalhista-amplia-horizontes-para-quem-procura-emprego-diz-temer/,reforma-trabalhista,istoe
https://istoe.com.br/mp-da-reforma-trabalhista-ja-recebeu-882-emendas-e-bate-recorde-do-congresso/,reforma-trabalhista,istoe
https://www.istoedinheiro.com.br/ministro-do-trabalho-ira-ao-senado-discutir-reforma-trabalhista-com-relatores/,reforma-trabalhista,istoe
https://istoe.com.br/lideres-preveem-votacao-da-reforma-trabalhista-para-segunda-semana-de-julho/,reforma-trabalhista,istoe
https://istoe.com.br/juca-defende-que-senado-mantenha-texto-da-reforma-trabalhista/,reforma-trabalhista,istoe
https://istoe.com.br/reforma-trabalhista-preve-demissao-de-comum-acordo-entre-trabalhador-e-empresa/,reforma-trabalhista,istoe
https://istoe.com.br/nao-ha-acordo-para-texto-da-reforma-trabalhista-voltar-para-camara-diz-padilha/,reforma-trabalhista,istoe
https://www.istoedinheiro.com.br/reforma-trabalhista-pode-sofrer-seis-alteracoes/,reforma-trabalhista,istoe
https://www.istoedinheiro.com.br/duvidas-cercam-reforma-trabalhista/,reforma-trabalhista,istoe
https://www.istoedinheiro.com.br/domesticos-podem-ficar-fora-da-reforma-trabalhista/,reforma-trabalhista,istoe
https://www.istoedinheiro.com.br/toffoli-nega-pedido-do-pcdob-para-suspender-votacao-da-reforma-trabalhista/,reforma-trabalhista,istoe
https://www.istoedinheiro.com.br/partidos-registram-traicoes-ao-governo-na-votacao-da-reforma-trabalhista/,reforma-trabalhista,istoe
https://brasil.elpais.com/brasil/2017/04/26/politica/1493239710_815493.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/03/14/politica/1489527515_791102.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/06/20/politica/1497989756_924547.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/05/04/politica/1493852422_954101.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/11/10/politica/1510337084_798012.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/11/15/politica/1510702112_772288.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/05/01/actualidad/1493660125_039251.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/08/31/internacional/1504172887_983395.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/07/13/politica/1499958789_546835.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/05/11/politica/1494531783_848435.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/11/23/politica/1511462959_394417.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/03/03/politica/1488567662_626759.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/11/22/politica/1511372635_524569.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/04/21/economia/1492726431_998946.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/04/25/politica/1493074533_442768.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/03/29/opinion/1490806331_286763.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/04/28/politica/1493403387_106996.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/04/27/internacional/1493296487_352960.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/04/22/politica/1492814264_277616.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/03/30/politica/1490900263_754660.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/04/27/politica/1493248308_190135.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/05/01/politica/1493667036_221043.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/06/16/economia/1497635788_119553.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/11/15/economia/1510773029_686202.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/06/21/deportes/1497997158_880136.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/04/25/politica/1493142273_498795.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/04/26/politica/1493228744_734088.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/08/04/politica/1501799787_669833.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/11/10/economia/1510331929_272813.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/05/04/politica/1493927909_366887.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/04/27/politica/1493303188_266659.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/03/21/politica/1490127891_298981.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/04/01/politica/1491007616_060512.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/06/29/politica/1498748829_852994.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/05/01/opinion/1493666728_748294.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/05/18/economia/1495143459_395778.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/04/28/album/1493370617_756920.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/08/14/politica/1502721247_786237.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/11/10/opinion/1510318260_752511.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/04/18/politica/1492538007_595666.html,reforma-trabalhista,elpais
https://brasil.elpais.com/brasil/2017/07/21/economia/1500671743_676963.html,reforma-trabalhista,elpais
https://g1.globo.com/politica/noticia/saiba-como-votou-cada-deputado-no-texto-base-da-reforma-trabalhista.ghtml,reforma-trabalhista,g1
http://g1.globo.com/jornal-nacional/noticia/2017/07/senadoras-da-oposicao-ocupam-mesa-do-plenario-e-impedem-votacao.html,reforma-trabalhista,g1
https://g1.globo.com/economia/noticia/nova-lei-trabalhista-vai-gerar-mais-de-6-milhoes-de-empregos-diz-meirelles.ghtml,reforma-trabalhista,g1
http://g1.globo.com/jornal-nacional/noticia/2017/03/brasil-tem-dia-de-protestos-contra-reformas-trabalhista-e-da-previdencia.html,reforma-trabalhista,g1
https://g1.globo.com/politica/noticia/apos-sessao-tumultuada-senado-aprova-texto-base-da-reforma-trabalhista.ghtml,reforma-trabalhista,g1
https://g1.globo.com/politica/noticia/para-maia-reforma-trabalhista-e-timida-e-justica-do-trabalho-nao-deveria-existir.ghtml,reforma-trabalhista,g1
http://g1.globo.com/jornal-nacional/noticia/2017/11/veja-os-principais-pontos-das-novas-regras-da-reforma-trabalhista.html,reforma-trabalhista,g1
https://g1.globo.com/economia/noticia/reforma-trabalhista-vai-gerar-2-milhoes-de-empregos-em-dois-anos-diz-ministro.ghtml,reforma-trabalhista,g1
https://g1.globo.com/economia/noticia/entenda-a-regra-de-transicao-da-reforma-da-previdencia-e-veja-simulacoes.ghtml,reforma-trabalhista,g1
http://g1.globo.com/economia/blog/thais-heredia/post/virada-liberal-um-ano-de-temer.html,reforma-trabalhista,g1
https://g1.globo.com/bahia/noticia/no-1-dia-de-vigencia-da-reforma-trabalhista-juiz-na-bahia-condena-funcionario-a-pagar-r-85-mil-por-suposta-conduta-de-ma-fe.ghtml,reforma-trabalhista,g1
https://g1.globo.com/economia/noticia/com-fim-da-contribuicao-obrigatoria-ministro-estima-que-mais-de-3-mil-sindicatos-desaparecerao.ghtml,reforma-trabalhista,g1
https://g1.globo.com/politica/noticia/pdt-expulsa-deputado-que-votou-a-favor-da-reforma-trabalhista.ghtml,reforma-trabalhista,g1
https://g1.globo.com/sao-paulo/noticia/manifestantes-protestam-em-sp-contra-reforma-trabalhista.ghtml,reforma-trabalhista,g1
https://g1.globo.com/rs/rio-grande-do-sul/noticia/reforma-trabalhista-deve-ser-sancionada-na-quinta-feira-diz-ministro-do-trabalho.ghtml,reforma-trabalhista,g1
https://g1.globo.com/economia/noticia/reforma-trabalhista-e-boa-para-os-consumidores-diz-roberto-setubal.ghtml,reforma-trabalhista,g1
